date,lat,latd,long,longd,depth,mag
2017-02-19 09:33:00,38.42,N,122.2,W,6.0,2.3
2017-02-19 09:26:00,35.24,N,92.4,W,3.0,2.2
2017-02-19 09:26:00,37.2,N,28.16,E,10.0,2.2
2017-02-19 09:22:00,39.5,N,26.03,E,12.0,2.1
2017-02-19 09:19:00,37.05,N,114.0,W,3.0,2.0
2017-02-19 09:19:00,35.63,N,140.6,E,52.0,5.5
2017-02-19 09:18:00,36.94,N,113.9,W,0.0,2.0
2017-02-19 09:12:00,14.65,N,92.12,W,94.0,3.9
2017-02-19 09:07:00,16.44,N,98.7,W,16.0,3.3
2017-02-19 09:03:00,37.29,N,27.85,E,15.0,2.0
2017-02-19 08:59:00,36.09,N,27.45,E,9.0,2.1
2017-02-19 08:56:00,16.34,N,94.74,W,86.0,3.6
2017-02-19 08:54:00,29.34,S,116.5,E,10.0,2.1
2017-02-19 08:50:00,39.56,N,26.13,E,2.0,2.6
2017-02-19 08:43:00,39.03,N,37.26,E,10.0,2.1
2017-02-19 08:42:00,42.46,N,13.3,E,11.0,2.8
2017-02-19 08:41:00,20.26,N,98.89,W,3.0,3.3
2017-02-19 07:56:00,39.51,N,26.04,E,6.0,2.2
2017-02-19 07:30:00,14.43,N,92.83,W,16.0,3.7
2017-02-19 07:19:00,37.23,N,21.73,E,1.0,2.4
2017-02-19 07:17:00,39.54,N,26.15,E,15.0,2.1
2017-02-19 07:13:00,36.27,N,97.58,W,5.0,2.5
2017-02-19 07:10:00,37.53,S,74.05,W,35.0,4.4
2017-02-19 07:08:00,37.72,N,19.7,E,10.0,2.9
2017-02-19 07:07:00,39.05,N,25.15,E,40.0,2.1
2017-02-19 07:06:00,37.55,S,73.84,W,19.0,4.1
2017-02-19 07:06:00,36.27,N,97.57,W,5.0,2.5
2017-02-19 07:05:00,24.64,S,179.4,E,541.0,4.5
2017-02-19 07:01:00,40.72,N,35.24,E,10.0,2.0
2017-02-19 07:00:00,37.5,N,28.39,E,16.0,2.0
2017-02-19 06:28:00,39.53,N,26.1,E,7.0,2.0
2017-02-19 06:26:00,2.24,S,79.93,W,70.0,3.5
2017-02-19 06:04:00,35.91,N,97.35,W,7.0,2.7
2017-02-19 05:37:00,40.33,N,27.09,E,10.0,2.1
2017-02-19 05:28:00,36.12,N,117.9,W,5.0,2.0
2017-02-19 05:13:00,36.74,N,23.12,E,59.0,3.6
2017-02-19 05:10:00,37.52,S,74.08,W,41.0,3.6
2017-02-19 05:07:00,35.32,N,22.66,E,21.0,2.7
2017-02-19 05:07:00,16.37,N,98.24,W,11.0,3.6
2017-02-19 05:03:00,51.56,N,173.3,W,34.0,3.0
2017-02-19 05:01:00,51.59,N,173.2,W,39.0,3.2
2017-02-19 04:49:00,16.91,N,95.62,W,89.0,3.9
2017-02-19 04:28:00,24.51,S,67.81,W,200.0,4.1
2017-02-19 04:09:00,39.5,N,26.26,E,5.0,2.1
2017-02-19 04:04:00,15.17,N,93.74,W,16.0,3.8
2017-02-19 04:03:00,37.53,S,73.64,W,10.0,4.8
2017-02-19 03:50:00,15.34,N,98.13,W,12.0,3.8
2017-02-19 03:41:00,17.06,N,95.15,W,52.0,3.8
2017-02-19 03:38:00,37.69,N,15.1,E,2.0,2.6
2017-02-19 03:37:00,6.82,N,73.18,W,146.0,4.0
2017-02-19 03:36:00,15.35,N,93.86,W,16.0,3.9
2017-02-19 03:35:00,33.98,N,118.8,W,11.0,2.8
2017-02-19 03:27:00,39.54,N,26.11,E,6.0,2.0
2017-02-19 03:24:00,39.53,N,26.18,E,6.0,2.2
2017-02-19 03:22:00,39.56,N,26.09,E,12.0,2.0
2017-02-19 02:45:00,8.24,N,82.75,W,35.0,3.6
2017-02-19 02:34:00,39.91,N,41.97,E,6.0,2.2
2017-02-19 02:33:00,18.57,N,64.8,W,15.0,3.1
2017-02-19 02:30:00,39.52,N,26.03,E,5.0,2.4
2017-02-19 02:16:00,39.56,N,26.1,E,7.0,2.0
2017-02-19 02:05:00,40.7,N,123.2,W,31.0,2.1
2017-02-19 01:37:00,19.37,N,155.5,W,2.0,2.3
2017-02-19 01:36:00,39.55,N,26.16,E,5.0,2.0
2017-02-19 01:17:00,39.55,N,26.15,E,8.0,2.1
2017-02-19 01:04:00,39.81,N,41.85,E,5.0,2.6
2017-02-19 01:00:00,40.82,N,27.94,E,14.0,2.5
2017-02-19 00:28:00,39.53,N,26.15,E,1.0,2.7
2017-02-19 00:27:00,39.54,N,26.18,E,2.0,2.9
2017-02-19 00:18:00,42.44,N,1.31,E,2.0,2.5
2017-02-19 00:13:00,42.83,N,13.19,E,12.0,2.5
2017-02-19 00:04:00,36.58,N,71.35,E,158.0,4.1
2017-02-18 23:46:00,36.77,N,121.5,W,9.0,2.1
2017-02-18 23:44:00,18.83,N,64.53,W,7.0,3.1
2017-02-18 23:31:00,13.93,N,91.94,W,35.0,4.5
2017-02-18 23:26:00,38.85,N,22.24,E,6.0,2.6
2017-02-18 23:24:00,37.39,N,20.46,E,6.0,2.6
2017-02-18 23:23:00,33.28,S,70.84,W,74.0,3.2
2017-02-18 23:19:00,40.28,N,27.18,E,11.0,3.4
2017-02-18 23:04:00,42.33,N,1.34,E,2.0,3.0
2017-02-18 22:40:00,38.73,N,38.13,E,10.0,2.1
2017-02-18 22:22:00,13.47,N,145.9,E,10.0,5.1
2017-02-18 22:16:00,49.39,N,120.5,W,0.0,2.4
2017-02-18 22:15:00,41.03,N,121.0,W,7.0,2.0
2017-02-18 22:11:00,27.7,S,72.06,W,51.0,3.2
2017-02-18 21:31:00,47.5,N,0.19,W,2.0,2.5
2017-02-18 21:25:00,39.53,N,26.15,E,6.0,2.7
2017-02-18 21:22:00,40.13,N,31.59,E,3.0,2.2
2017-02-18 21:17:00,40.49,N,122.0,W,14.0,2.4
2017-02-18 21:12:00,39.54,N,26.14,E,6.0,2.1
2017-02-18 20:50:00,37.34,N,121.7,W,7.0,2.3
2017-02-18 20:44:00,37.33,N,121.7,W,7.0,2.3
2017-02-18 20:41:00,37.43,N,22.03,E,10.0,2.6
2017-02-18 20:19:00,39.53,N,26.09,E,7.0,2.0
2017-02-18 20:18:00,19.34,N,155.1,W,2.0,2.4
2017-02-18 19:52:00,39.45,N,39.77,E,5.0,2.1
2017-02-18 19:47:00,37.86,N,122.2,W,5.0,2.5
2017-02-18 19:18:00,39.55,N,26.18,E,2.0,2.1
2017-02-18 19:17:00,39.53,N,26.08,E,3.0,2.2
2017-02-18 18:58:00,22.14,S,68.67,W,112.0,4.3
2017-02-18 18:48:00,39.54,N,26.06,E,6.0,2.3
2017-02-18 18:31:00,6.33,N,73.6,W,113.0,3.3
2017-02-18 18:30:00,36.82,N,27.59,E,9.0,2.0
2017-02-18 18:16:00,31.74,S,69.93,W,138.0,3.2
2017-02-18 17:54:00,14.92,N,92.68,W,90.0,3.8
2017-02-18 17:52:00,39.54,N,26.17,E,8.0,2.0
2017-02-18 17:07:00,17.48,N,94.9,W,128.0,3.3
2017-02-18 17:07:00,6.83,N,73.13,W,145.0,3.6
2017-02-18 17:03:00,36.8,S,71.79,W,79.0,3.1
2017-02-18 17:02:00,24.27,S,66.95,W,165.0,4.4
2017-02-18 16:50:00,38.17,N,38.4,E,17.0,2.3
2017-02-18 16:49:00,32.61,N,115.3,W,14.0,2.1
2017-02-18 16:44:00,39.4,N,22.31,E,87.0,2.8
2017-02-18 16:43:00,32.61,N,115.3,W,14.0,2.1
2017-02-18 16:27:00,40.42,N,20.94,E,4.0,2.3
2017-02-18 16:26:00,38.1,N,38.4,E,5.0,3.5
2017-02-18 16:13:00,39.53,N,26.15,E,10.0,2.4
2017-02-18 16:02:00,29.92,S,71.94,W,35.0,3.4
2017-02-18 15:56:00,31.18,S,70.37,W,133.0,3.9
2017-02-18 15:53:00,16.35,N,97.85,W,8.0,3.2
2017-02-18 15:42:00,37.05,N,30.48,E,77.0,2.5
2017-02-18 15:25:00,43.03,N,13.0,E,6.0,2.9
2017-02-18 15:17:00,39.55,N,26.07,E,6.0,2.7
2017-02-18 15:16:00,49.53,N,0.34,W,1.0,3.1
2017-02-18 15:11:00,15.91,N,93.65,W,92.0,3.7
2017-02-18 14:56:00,39.54,N,26.07,E,8.0,2.3
2017-02-18 14:41:00,37.28,N,28.28,E,6.0,2.0
2017-02-18 14:40:00,50.87,N,124.3,W,17.0,4.0
2017-02-18 14:25:00,35.74,N,140.2,E,68.0,4.4
2017-02-18 14:24:00,39.54,N,26.11,E,14.0,2.1
2017-02-18 14:24:00,18.32,N,64.98,W,4.0,3.0
2017-02-18 14:23:00,43.01,N,13.03,E,6.0,2.6
2017-02-18 13:37:00,39.51,N,26.2,E,6.0,2.3
2017-02-18 13:22:00,46.26,N,7.4,E,7.0,2.1
2017-02-18 13:18:00,39.54,N,26.09,E,6.0,2.2
2017-02-18 12:53:00,39.55,N,26.13,E,7.0,3.0
2017-02-18 12:43:00,23.96,S,66.76,W,196.0,4.5
2017-02-18 12:39:00,33.12,S,69.66,W,17.0,3.1
2017-02-18 12:15:00,43.01,N,13.03,E,7.0,3.2
2017-02-18 12:11:00,39.55,N,26.13,E,5.0,3.0
2017-02-18 12:10:00,23.91,S,66.74,W,185.0,6.4
2017-02-18 12:10:00,39.54,N,26.08,E,8.0,3.2
2017-02-18 11:30:00,6.78,N,73.12,W,143.0,2.9
2017-02-18 10:55:00,40.65,N,29.87,E,14.0,2.5
2017-02-18 10:55:00,18.26,N,100.2,W,58.0,3.3
2017-02-18 10:43:00,37.63,N,118.9,W,3.0,2.1
2017-02-18 10:16:00,39.47,N,26.15,E,5.0,2.0
2017-02-18 09:34:00,34.24,N,119.6,W,1.0,2.8
2017-02-18 09:24:00,40.38,N,20.96,E,5.0,2.2
2017-02-18 09:20:00,36.97,N,28.14,E,1.0,2.6
2017-02-18 09:07:00,18.1,N,103.2,W,49.0,3.8
2017-02-18 08:48:00,39.53,N,26.22,E,7.0,2.0
2017-02-18 08:38:00,20.16,S,69.18,W,101.0,3.2
2017-02-18 08:10:00,45.54,N,26.48,E,112.0,2.9
2017-02-18 07:56:00,39.5,N,26.11,E,11.0,2.1
2017-02-18 07:45:00,36.13,N,22.25,E,1.0,2.4
2017-02-18 07:36:00,39.55,N,26.21,E,10.0,2.1
2017-02-18 07:22:00,49.49,N,0.5,W,0.0,3.1
2017-02-18 07:04:00,28.92,S,71.41,W,39.0,3.7
2017-02-18 07:01:00,10.72,N,126.8,E,33.0,4.7
2017-02-18 06:50:00,60.12,N,152.7,W,113.0,3.3
2017-02-18 06:26:00,17.23,N,95.53,W,96.0,3.7
2017-02-18 06:24:00,37.75,N,19.66,E,7.0,2.3
2017-02-18 06:21:00,56.96,N,154.6,W,18.0,3.1
2017-02-18 06:15:00,40.52,N,45.33,E,2.0,2.8
2017-02-18 06:14:00,36.48,N,22.74,E,2.0,2.4
2017-02-18 05:59:00,37.15,N,28.79,E,7.0,2.2
2017-02-18 05:59:00,37.45,N,20.5,E,1.0,2.0
2017-02-18 05:57:00,38.81,N,122.8,W,3.0,2.3
2017-02-18 05:46:00,14.71,N,92.86,W,80.0,3.6
2017-02-18 05:04:00,3.42,N,74.81,W,23.0,3.8
2017-02-18 04:59:00,30.63,S,71.71,W,28.0,3.0
2017-02-18 04:55:00,16.98,S,70.15,W,152.0,4.3
2017-02-18 04:34:00,39.53,N,26.17,E,12.0,2.3
2017-02-18 04:06:00,15.62,N,94.46,W,55.0,3.9
2017-02-18 03:49:00,16.0,N,97.95,W,5.0,3.5
2017-02-18 03:01:00,55.8,N,162.6,E,70.0,4.3
2017-02-18 02:43:00,35.54,S,102.8,W,40.0,4.8
2017-02-18 02:27:00,46.77,N,6.27,E,19.0,1.5
2017-02-18 01:40:00,16.15,N,98.66,W,15.0,3.6
2017-02-18 01:38:00,19.2,N,68.05,W,17.0,3.0
2017-02-18 01:19:00,36.67,N,9.72,W,18.0,2.2
2017-02-18 01:16:00,42.51,N,13.28,E,13.0,3.0
2017-02-18 01:14:00,16.4,N,98.46,W,5.0,3.5
2017-02-18 01:01:00,30.7,S,71.43,W,45.0,3.5
2017-02-18 00:57:00,36.55,N,121.1,W,7.0,2.1
2017-02-18 00:28:00,39.53,N,26.02,E,10.0,2.5
2017-02-18 00:23:00,38.38,N,20.47,E,10.0,2.3
2017-02-18 00:21:00,15.77,N,94.39,W,57.0,4.1
2017-02-18 00:15:00,27.79,N,84.8,E,10.0,4.0
2017-02-18 00:00:00,19.4,N,155.6,W,4.0,2.1
2017-02-18 00:00:00,16.26,N,98.16,W,5.0,3.4
2017-02-17 23:40:00,16.49,N,98.42,W,9.0,3.4
2017-02-17 23:39:00,38.56,N,122.2,W,9.0,2.0
2017-02-17 23:21:00,14.99,N,92.7,W,100.0,3.9
2017-02-17 23:14:00,60.47,N,151.5,W,56.0,2.5
2017-02-17 23:07:00,36.68,N,9.85,W,6.0,2.0
2017-02-17 23:00:00,36.31,N,41.29,E,2.0,4.1
2017-02-17 22:40:00,33.63,N,116.7,W,16.0,2.5
2017-02-17 22:30:00,40.81,N,31.01,E,2.0,2.1
2017-02-17 22:28:00,61.82,N,152.0,W,104.0,2.5
2017-02-17 22:03:00,19.43,N,155.6,W,2.0,2.1
2017-02-17 21:53:00,18.2,N,67.24,W,28.0,2.1
2017-02-17 21:48:00,16.35,N,98.28,W,5.0,3.7
2017-02-17 21:43:00,38.38,N,122.4,W,8.0,2.6
2017-02-17 21:43:00,39.55,N,26.08,E,8.0,2.5
2017-02-17 21:33:00,3.88,N,126.8,E,55.0,4.7
2017-02-17 21:29:00,19.13,S,69.98,W,64.0,3.7
2017-02-17 21:21:00,37.5,N,35.68,E,6.0,2.1
2017-02-17 21:20:00,39.54,N,26.19,E,5.0,3.1
2017-02-17 21:12:00,41.43,N,20.67,E,65.0,2.3
2017-02-17 21:01:00,40.53,N,33.01,E,5.0,3.1
2017-02-17 20:39:00,47.63,N,18.04,E,8.0,2.4
2017-02-17 20:36:00,38.27,N,39.08,E,5.0,2.1
2017-02-17 20:01:00,39.56,N,26.08,E,7.0,2.0
2017-02-17 19:31:00,13.48,S,111.8,W,33.0,4.7
2017-02-17 19:07:00,40.85,N,29.27,E,7.0,2.1
2017-02-17 18:49:00,68.59,N,147.3,W,20.0,2.9
2017-02-17 18:47:00,39.53,N,28.05,E,7.0,2.5
2017-02-17 18:31:00,39.45,N,26.38,E,7.0,2.1
2017-02-17 18:29:00,37.63,N,118.6,W,3.0,2.7
2017-02-17 18:25:00,36.42,N,91.36,W,5.0,2.1
2017-02-17 18:07:00,45.9,N,150.3,E,116.0,4.4
2017-02-17 18:02:00,21.8,S,68.48,W,120.0,3.1
2017-02-17 17:49:00,39.57,N,26.07,E,5.0,2.3
2017-02-17 17:45:00,14.45,N,144.2,E,400.0,4.7
2017-02-17 17:39:00,40.44,N,21.51,E,18.0,2.4
2017-02-17 17:36:00,39.56,N,26.12,E,2.0,2.7
2017-02-17 17:05:00,46.42,N,6.44,E,0.0,1.6
2017-02-17 16:55:00,42.73,N,13.19,E,11.0,2.6
2017-02-17 16:33:00,38.63,S,140.6,E,10.0,3.1
2017-02-17 16:23:00,31.08,S,71.56,W,46.0,3.8
2017-02-17 16:18:00,38.32,N,20.97,E,18.0,2.1
2017-02-17 15:49:00,20.06,N,156.0,W,40.0,2.5
2017-02-17 15:47:00,36.67,N,21.68,E,1.0,2.1
2017-02-17 15:43:00,39.5,N,26.08,E,10.0,2.1
2017-02-17 15:36:00,6.53,N,73.54,W,115.0,3.5
2017-02-17 15:33:00,20.07,N,156.0,W,41.0,4.7
2017-02-17 15:27:00,38.24,N,42.79,E,6.0,2.8
2017-02-17 15:23:00,39.55,N,26.08,E,6.0,2.1
2017-02-17 15:07:00,23.86,S,67.33,W,259.0,3.6
2017-02-17 15:03:00,42.75,N,7.22,W,10.0,2.1
2017-02-17 15:01:00,21.27,S,68.65,W,119.0,3.0
2017-02-17 14:57:00,39.57,N,26.09,E,8.0,3.0
2017-02-17 14:53:00,39.31,N,122.7,W,0.0,2.2
2017-02-17 14:49:00,39.49,N,26.08,E,10.0,2.2
2017-02-17 14:38:00,39.57,N,26.12,E,6.0,2.2
2017-02-17 14:35:00,39.56,N,26.09,E,8.0,2.2
2017-02-17 14:29:00,34.71,N,6.32,E,10.0,3.2
2017-02-17 14:15:00,39.51,N,26.08,E,13.0,2.0
2017-02-17 14:11:00,33.48,N,117.0,W,18.0,2.6
2017-02-17 14:05:00,10.41,S,161.2,E,80.0,4.7
2017-02-17 13:49:00,39.53,N,26.13,E,10.0,2.4
2017-02-17 13:48:00,52.25,N,173.4,W,81.0,3.9
2017-02-17 13:37:00,39.5,N,26.05,E,10.0,2.4
2017-02-17 13:26:00,22.67,S,67.89,W,133.0,3.2
2017-02-17 13:25:00,39.56,N,26.06,E,4.0,3.1
2017-02-17 13:24:00,37.13,N,28.71,E,10.0,2.0
2017-02-17 13:24:00,5.12,N,74.74,W,1.0,2.8
2017-02-17 13:24:00,33.17,N,117.3,W,15.0,2.3
2017-02-17 13:19:00,40.87,N,28.15,E,11.0,3.0
2017-02-17 13:17:00,38.28,N,38.05,E,5.0,2.2
2017-02-17 13:10:00,39.56,N,26.08,E,3.0,2.1
2017-02-17 12:39:00,31.43,N,103.5,W,2.0,2.7
2017-02-17 12:36:00,39.0,N,37.15,E,8.0,2.2
2017-02-17 12:25:00,18.22,N,68.57,W,78.0,3.5
2017-02-17 12:14:00,39.54,N,26.08,E,10.0,2.4
2017-02-17 12:09:00,40.91,N,33.11,E,12.0,3.0
2017-02-17 12:00:00,38.85,N,22.23,E,10.0,2.2
2017-02-17 11:55:00,37.12,N,28.78,E,11.0,2.4
2017-02-17 11:47:00,38.75,N,38.04,E,8.0,2.5
2017-02-17 11:44:00,39.51,N,26.04,E,6.0,2.1
2017-02-17 11:21:00,2.42,S,140.0,E,3.0,5.2
2017-02-17 11:18:00,39.52,N,26.03,E,7.0,2.0
2017-02-17 11:13:00,16.01,N,98.01,W,12.0,3.4
2017-02-17 11:00:00,31.36,S,69.25,W,151.0,3.6
2017-02-17 10:35:00,14.97,N,93.39,W,54.0,3.4
2017-02-17 10:34:00,40.07,N,31.31,E,26.0,2.2
2017-02-17 10:25:00,38.42,N,39.02,E,22.0,2.5
2017-02-17 10:19:00,38.64,N,39.45,E,21.0,2.2
2017-02-17 10:04:00,40.12,N,41.74,E,15.0,2.2
2017-02-17 10:00:00,39.52,N,26.22,E,2.0,2.7
2017-02-17 09:57:00,16.85,N,94.23,W,127.0,4.1
2017-02-17 09:22:00,39.55,N,26.14,E,2.0,3.0
2017-02-17 09:18:00,9.85,N,125.4,E,40.0,4.8
2017-02-17 09:17:00,23.44,S,70.51,W,60.0,4.5
2017-02-17 09:14:00,38.97,N,26.6,E,6.0,2.2
2017-02-17 09:05:00,33.93,N,116.8,W,5.0,2.0
2017-02-17 08:52:00,20.64,S,68.9,W,102.0,3.5
2017-02-17 08:47:00,16.0,N,97.98,W,14.0,3.3
2017-02-17 08:29:00,47.43,N,8.16,E,0.0,1.5
2017-02-17 08:26:00,40.53,N,35.54,E,8.0,2.2
2017-02-17 08:15:00,16.5,N,98.5,W,17.0,3.5
2017-02-17 08:10:00,39.48,N,33.51,E,19.0,2.2
2017-02-17 08:00:00,51.56,N,178.6,E,108.0,4.3
2017-02-17 07:56:00,18.1,N,103.2,W,11.0,3.6
2017-02-17 07:47:00,15.55,N,93.18,W,101.0,3.7
2017-02-17 07:44:00,39.52,N,26.18,E,12.0,2.0
2017-02-17 07:41:00,16.68,N,94.64,W,108.0,3.5
2017-02-17 07:28:00,35.43,N,28.54,E,13.0,3.2
2017-02-17 07:25:00,15.02,N,93.56,W,84.0,4.0
2017-02-17 07:21:00,36.0,S,73.93,W,25.0,3.8
2017-02-17 07:21:00,35.48,N,28.58,E,24.0,2.6
2017-02-17 07:14:00,42.72,N,13.25,E,10.0,2.5
2017-02-17 07:07:00,39.54,N,26.07,E,12.0,2.8
2017-02-17 06:55:00,36.89,N,21.71,E,5.0,2.7
2017-02-17 06:54:00,39.56,N,26.12,E,10.0,2.7
2017-02-17 06:41:00,39.54,N,26.08,E,9.0,2.1
2017-02-17 06:41:00,15.17,N,92.02,W,14.0,3.0
2017-02-17 06:18:00,16.94,N,95.06,W,4.0,3.3
2017-02-17 06:15:00,16.5,N,98.68,W,15.0,3.6
2017-02-17 06:14:00,16.34,N,98.24,W,14.0,3.3
2017-02-17 05:56:00,45.43,N,6.26,E,12.0,2.2
2017-02-17 05:51:00,42.57,N,13.25,E,11.0,2.6
2017-02-17 05:49:00,19.37,N,105.0,W,15.0,3.5
2017-02-17 05:43:00,30.66,S,71.7,W,36.0,3.5
2017-02-17 05:26:00,33.54,N,87.35,W,1.0,2.6
2017-02-17 05:25:00,36.18,N,22.49,E,4.0,2.2
2017-02-17 05:23:00,24.17,S,67.53,W,225.0,3.8
2017-02-17 05:06:00,33.57,N,87.36,W,2.0,2.6
2017-02-17 05:06:00,36.9,N,21.72,E,6.0,2.4
2017-02-17 05:04:00,4.45,N,96.4,E,10.0,4.7
2017-02-17 04:59:00,3.83,S,122.6,E,10.0,2.8
2017-02-17 04:53:00,4.38,S,138.2,E,106.0,3.8
2017-02-17 04:31:00,40.39,N,20.95,E,1.0,3.6
2017-02-17 04:01:00,39.54,N,26.08,E,11.0,2.0
2017-02-17 03:59:00,39.51,N,26.04,E,8.0,2.4
2017-02-17 03:57:00,39.5,N,26.06,E,10.0,2.2
2017-02-17 03:53:00,37.96,N,20.98,E,14.0,2.0
2017-02-17 03:01:00,19.14,N,155.5,W,36.0,2.5
2017-02-17 03:00:00,35.97,N,30.89,E,30.0,3.0
2017-02-17 02:58:00,58.06,N,154.8,W,88.0,3.4
2017-02-17 02:57:00,19.16,N,155.5,W,38.0,2.2
2017-02-17 02:56:00,39.54,N,26.14,E,6.0,2.2
2017-02-17 02:43:00,19.14,N,155.4,W,39.0,3.0
2017-02-17 01:59:00,36.93,N,21.78,E,1.0,3.0
2017-02-17 01:50:00,39.5,N,26.07,E,11.0,2.2
2017-02-17 01:45:00,39.51,N,26.1,E,9.0,2.0
2017-02-17 01:31:00,38.66,N,43.06,E,6.0,2.3
2017-02-17 01:18:00,25.12,N,125.1,E,10.0,4.7
2017-02-17 01:09:00,19.27,N,66.11,W,26.0,3.0
2017-02-17 01:07:00,42.4,N,13.41,E,10.0,2.6
2017-02-17 00:52:00,22.2,S,67.69,W,190.0,3.3
2017-02-17 00:38:00,34.83,N,23.95,E,15.0,2.3
2017-02-17 00:37:00,39.6,N,26.42,E,6.0,2.5
2017-02-17 00:32:00,31.73,S,69.8,W,144.0,3.6
2017-02-17 00:10:00,38.98,N,27.71,E,9.0,2.3
2017-02-16 23:45:00,21.47,S,68.72,W,109.0,3.6
2017-02-16 23:44:00,39.52,N,26.06,E,2.0,2.2
2017-02-16 23:43:00,39.51,N,26.08,E,4.0,2.1
2017-02-16 23:40:00,38.54,N,15.36,E,185.0,2.7
2017-02-16 23:39:00,22.49,S,68.48,W,105.0,3.1
2017-02-16 23:20:00,36.6,N,71.41,E,100.0,4.3
2017-02-16 23:12:00,39.51,N,26.07,E,6.0,2.2
2017-02-16 23:07:00,31.76,N,116.2,W,12.0,3.0
2017-02-16 22:51:00,35.93,N,115.1,W,3.0,2.0
2017-02-16 22:50:00,48.56,N,154.9,E,40.0,3.8
2017-02-16 22:21:00,39.51,N,26.08,E,9.0,2.1
2017-02-16 22:18:00,4.28,S,134.1,E,48.0,4.4
2017-02-16 22:06:00,39.52,N,26.23,E,5.0,2.1
2017-02-16 21:48:00,13.55,N,91.45,W,35.0,4.5
2017-02-16 21:44:00,18.77,N,145.1,E,364.0,5.1
2017-02-16 21:40:00,36.08,N,25.32,E,10.0,2.4
2017-02-16 21:36:00,35.92,S,73.37,W,8.0,3.3
2017-02-16 21:29:00,19.21,N,155.4,W,34.0,2.1
2017-02-16 21:17:00,39.5,N,26.05,E,10.0,2.3
2017-02-16 20:38:00,39.52,N,26.06,E,20.0,2.0
2017-02-16 20:33:00,18.12,S,69.39,W,116.0,3.0
2017-02-16 20:13:00,39.55,N,26.09,E,5.0,2.1
2017-02-16 20:05:00,39.49,N,26.18,E,11.0,2.3
2017-02-16 20:04:00,43.22,S,74.29,W,12.0,3.6
2017-02-16 20:01:00,43.22,S,74.21,W,22.0,3.2
2017-02-16 19:53:00,16.35,S,174.1,W,114.0,4.9
2017-02-16 19:53:00,38.6,N,43.16,E,6.0,2.0
2017-02-16 19:49:00,39.53,N,26.15,E,9.0,2.2
2017-02-16 19:44:00,38.84,N,22.21,E,6.0,2.0
2017-02-16 19:39:00,35.86,S,73.57,W,20.0,4.6
2017-02-16 19:30:00,38.85,N,22.2,E,15.0,2.0
2017-02-16 19:29:00,39.51,N,26.19,E,8.0,2.3
2017-02-16 19:28:00,38.85,N,22.22,E,13.0,2.2
2017-02-16 19:18:00,39.54,N,26.18,E,6.0,2.1
2017-02-16 19:17:00,35.83,S,73.58,W,15.0,3.6
2017-02-16 18:55:00,35.87,S,73.6,W,31.0,3.3
2017-02-16 18:48:00,40.06,N,27.51,E,6.0,2.6
2017-02-16 18:45:00,35.91,S,73.26,W,15.0,3.1
2017-02-16 18:39:00,35.8,S,73.7,W,20.0,4.6
2017-02-16 18:28:00,39.51,N,26.06,E,12.0,2.1
2017-02-16 18:23:00,39.15,N,26.9,E,10.0,2.2
2017-02-16 18:23:00,34.06,N,118.0,W,0.0,2.6
2017-02-16 17:57:00,39.53,N,26.19,E,7.0,2.3
2017-02-16 17:51:00,39.5,N,26.07,E,5.0,2.3
2017-02-16 17:46:00,38.21,N,22.7,E,11.0,2.8
2017-02-16 17:43:00,39.53,N,26.13,E,6.0,2.0
2017-02-16 17:41:00,19.98,N,65.49,W,16.0,2.2
2017-02-16 17:29:00,35.71,N,22.66,E,13.0,2.5
2017-02-16 17:25:00,18.55,N,67.04,W,81.0,2.1
2017-02-16 17:21:00,40.85,N,29.27,E,5.0,2.3
2017-02-16 17:18:00,36.02,N,23.41,E,16.0,2.2
2017-02-16 17:15:00,36.04,N,29.69,E,4.0,2.8
2017-02-16 17:08:00,39.54,N,26.13,E,4.0,2.0
2017-02-16 16:47:00,39.55,N,26.09,E,6.0,2.2
2017-02-16 16:41:00,39.52,N,26.16,E,6.0,2.5
2017-02-16 16:36:00,39.49,N,26.12,E,12.0,2.0
2017-02-16 16:23:00,39.58,N,25.93,E,19.0,2.0
2017-02-16 16:22:00,39.54,N,26.16,E,6.0,2.0
2017-02-16 16:15:00,39.51,N,26.03,E,2.0,3.0
2017-02-16 16:13:00,39.55,N,26.04,E,3.0,2.1
2017-02-16 16:11:00,39.5,N,26.1,E,10.0,2.0
2017-02-16 16:01:00,36.13,N,96.87,W,5.0,2.8
2017-02-16 15:56:00,39.55,N,26.09,E,5.0,2.0
2017-02-16 15:54:00,36.13,N,70.35,E,107.0,4.3
2017-02-16 15:33:00,36.13,N,96.86,W,6.0,3.8
2017-02-16 15:32:00,39.52,N,26.21,E,6.0,2.1
2017-02-16 15:26:00,42.52,N,13.35,E,11.0,2.6
2017-02-16 15:13:00,39.51,N,26.06,E,11.0,2.1
2017-02-16 15:11:00,39.52,N,26.15,E,6.0,2.2
2017-02-16 15:02:00,16.73,N,94.02,W,140.0,4.1
2017-02-16 15:02:00,38.86,N,27.13,E,13.0,2.1
2017-02-16 14:54:00,39.86,N,33.31,E,10.0,2.0
2017-02-16 14:44:00,39.51,N,26.19,E,13.0,2.0
2017-02-16 14:38:00,39.51,N,26.06,E,6.0,2.1
2017-02-16 14:22:00,34.78,N,24.97,E,15.0,2.8
2017-02-16 14:11:00,42.8,N,13.07,E,10.0,3.1
2017-02-16 14:09:00,19.22,N,155.4,W,35.0,2.2
